Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-08-06T08:03:49.997Z,worker-mdzoik4itno5ft7zd5a,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T08:03:50.010Z,worker-mdzo2hzvw4eguyxc8d8,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:03:50.023Z,worker-mdzo2deruzxworzvcuo,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:03:58.652Z,worker-mdzo2deruzxworzvcuo,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:03:59.307Z,worker-mdzo2hzvw4eguyxc8d8,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:04:20.072Z,worker-mdzojcx7dwvfa559x6f,202.40.184.247,8,"Firefox on Windows",Disconnected
2025-08-06T08:04:20.085Z,worker-mdzo2etrzeavbtamy5,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:04:20.098Z,worker-mdzo2fnvx7qece1j29,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:04:20.111Z,worker-mdzo2kj0kiar4k4ot8q,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:04:20.124Z,worker-mdzo2jt3kfdue87a2fh,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:05:25.954Z,worker-mdzo2etrzeavbtamy5,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:05:26.518Z,worker-mdzo2kj0kiar4k4ot8q,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:05:26.829Z,worker-mdzojcx7dwvfa559x6f,202.40.184.247,8,"Firefox on Windows",Connected
2025-08-06T08:05:27.179Z,worker-mdzo2jt3kfdue87a2fh,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:05:27.805Z,worker-mdzo2fnvx7qece1j29,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:09:01.290Z,worker-mdzoik4itno5ft7zd5a,202.40.184.247,8,"Chrome on Android",Connected
2025-08-06T08:25:50.222Z,worker-mdzo11v0ahnsnk3s0gh,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T08:25:50.223Z,worker-mdzo0z3xi1c1k399igd,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T08:37:16.026Z,worker-mdzoj3ucjbivs9r6zum,123.49.52.54,12,"Chrome on Windows",Disconnected
2025-08-06T08:37:21.071Z,worker-mdzo2fnvx7qece1j29,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:37:21.071Z,worker-mdzo2etrzeavbtamy5,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:37:21.071Z,worker-mdzo2goouzpo0s6wrcm,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:37:21.071Z,worker-mdzo2jt3kfdue87a2fh,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:37:21.072Z,worker-mdzo2deruzxworzvcuo,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:37:21.072Z,worker-mdzo2hzvw4eguyxc8d8,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:37:21.072Z,worker-mdzo2kj0kiar4k4ot8q,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T08:43:46.115Z,worker-mdzo11v0ahnsnk3s0gh,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T08:44:27.735Z,worker-mdzo11v0ahnsnk3s0gh,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T09:10:20.249Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T09:10:20.249Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T09:10:20.249Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T09:10:20.250Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T09:10:20.250Z,worker-mdznahb656dhuuaqgo5,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T09:10:46.650Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:10:47.387Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:10:48.105Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:10:48.832Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:48:17.894Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:48:18.520Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:48:19.148Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:48:19.783Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:48:50.277Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T09:48:50.277Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T09:48:50.277Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T09:48:50.277Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T09:49:56.112Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:49:56.705Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:49:57.361Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:49:57.977Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T09:59:06.735Z,worker-mdzoik4itno5ft7zd5a,202.40.184.247,8,"Chrome on Android",Disconnected
2025-08-06T11:32:16.228Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T11:32:17.134Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T11:32:20.371Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T11:32:20.371Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T11:32:38.812Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T11:32:39.414Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T11:32:50.372Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T11:32:50.373Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T11:33:56.401Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T11:33:57.352Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T12:21:20.405Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T12:21:20.405Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T12:21:20.405Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T12:21:20.405Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T12:21:20.405Z,worker-mdzojcx7dwvfa559x6f,202.40.184.247,8,"Firefox on Windows",Disconnected
2025-08-06T14:24:23.720Z,worker-me027b60ki9vswacmmh,34.219.102.236,4,"Safari on iOS",Connected
2025-08-06T14:24:30.225Z,worker-me027b60ki9vswacmmh,34.219.102.236,4,"Safari on iOS",Disconnected
2025-08-06T16:57:21.620Z,worker-me07o1avwla8yxg54cs,78.159.108.38,21,"Chrome on Linux",Connected
2025-08-06T16:57:26.173Z,worker-me07o1avwla8yxg54cs,78.159.108.38,21,"Chrome on Linux",Disconnected
2025-08-06T16:58:01.983Z,worker-me07owcjkppvn5cmcfb,46.161.50.108,4,"Chrome on Windows",Connected
2025-08-06T16:58:20.039Z,worker-me07owcjkppvn5cmcfb,46.161.50.108,4,"Chrome on Windows",Disconnected
2025-08-06T16:58:33.567Z,worker-me07pkih3ie5w3rn78w,94.102.49.206,4,"Chrome on Windows",Connected
2025-08-06T16:58:36.548Z,worker-me07pkih3ie5w3rn78w,94.102.49.206,4,"Chrome on Windows",Disconnected
2025-08-06T16:58:41.980Z,worker-me07pkih3ie5w3rn78w,93.174.93.114,4,"Chrome on Windows",Connected
2025-08-06T16:58:44.981Z,worker-me07pkih3ie5w3rn78w,93.174.93.114,4,"Chrome on Windows",Disconnected
2025-08-06T16:58:50.360Z,worker-me07pkih3ie5w3rn78w,94.102.63.27,4,"Chrome on Windows",Connected
2025-08-06T16:58:52.704Z,worker-me07pkih3ie5w3rn78w,94.102.63.27,4,"Chrome on Windows",Disconnected
2025-08-06T17:03:27.237Z,worker-me07vsjy7brno1qa874,95.217.190.234,8,"Chrome on Windows",Connected
