Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-08-08T18:49:01.350Z,worker-me33kgq045hyvu6wpof,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-08T18:49:02.157Z,worker-me36jabhppk1msi586o,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:49:06.505Z,worker-me36jdoeawgnly2kq8o,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:50:31.991Z,worker-me36hpcil5cxt660jon,160.202.144.166,8,"Chrome on Android",Disconnected
2025-08-08T18:50:41.982Z,worker-me36hpcil5cxt660jon,202.134.14.157,8,"Chrome on Android",Connected
2025-08-08T18:53:32.657Z,worker-me36p48jm1e69ru9bsf,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:53:43.937Z,worker-me36pd1c5vk4ku3nst6,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:53:49.823Z,worker-me36picee3y6g5po2tt,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:53:57.912Z,worker-me36po9j7u6et5iywjk,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:56:01.297Z,worker-me36fwtz79a2byrn3ct,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-08T18:56:01.572Z,worker-me36jdoeawgnly2kq8o,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:56:01.716Z,worker-me36ip43gqburyhb6sc,160.202.144.166,2,"Chrome on Windows",Connected
2025-08-08T18:56:01.718Z,worker-me36iicy9lzp9q86aqb,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:56:02.108Z,worker-me36jabhppk1msi586o,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:56:02.289Z,worker-me36igpfn78ujl9td2s,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:56:02.304Z,worker-me36imqanmhrk8bceed,160.202.144.166,2,"Chrome on Windows",Connected
2025-08-08T18:56:02.460Z,worker-me36po9j7u6et5iywjk,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:56:02.650Z,worker-me36j6x5l8sf40zpkaa,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:56:03.188Z,worker-me36j5sogtozeewfvnf,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:56:03.730Z,worker-me36j8ur7oesmlsv2nl,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:56:04.011Z,worker-me36pd1c5vk4ku3nst6,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:56:04.450Z,worker-me36i5722jigtopnoq5,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:56:04.463Z,worker-me36gtc5j2isq0p5e6,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:56:05.019Z,worker-me36picee3y6g5po2tt,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:56:05.752Z,worker-me36p48jm1e69ru9bsf,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:57:55.725Z,worker-me36gtc5j2isq0p5e6,160.202.144.166,8,"Chrome on Android",Disconnected
2025-08-08T18:59:10.963Z,worker-me36j8ur7oesmlsv2nl,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:59:11.024Z,worker-me36fwtz79a2byrn3ct,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-08T18:59:11.500Z,worker-me36j5sogtozeewfvnf,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:59:11.692Z,worker-me36imqanmhrk8bceed,160.202.144.166,2,"Chrome on Windows",Connected
2025-08-08T18:59:11.751Z,worker-me36igpfn78ujl9td2s,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:59:12.035Z,worker-me36jabhppk1msi586o,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:59:12.301Z,worker-me36ip43gqburyhb6sc,160.202.144.166,2,"Chrome on Windows",Connected
2025-08-08T18:59:12.378Z,worker-me36iicy9lzp9q86aqb,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:59:12.579Z,worker-me36jdoeawgnly2kq8o,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:59:12.687Z,worker-me36po9j7u6et5iywjk,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:59:13.112Z,worker-me36j6x5l8sf40zpkaa,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:59:13.579Z,worker-me36picee3y6g5po2tt,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:59:14.461Z,worker-me36pd1c5vk4ku3nst6,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:59:16.082Z,worker-me36p48jm1e69ru9bsf,160.202.144.166,4,"Chrome on Windows",Connected
2025-08-08T18:59:16.139Z,worker-me36i5722jigtopnoq5,160.202.144.166,8,"Chrome on Android",Connected
