Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-07-28T20:59:44.320Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:59:44.346Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:59:45.468Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:59:46.501Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:59:47.482Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:59:48.867Z,worker-mdnk7p2uw2dovv157u,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:59:50.597Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:59:50.604Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:59:50.606Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:59:50.754Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:59:52.345Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:59:53.723Z,worker-mdnk7txr0n8k92qt107,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:59:53.758Z,worker-mdnk7sjxqnv3w4t89z,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:59:53.954Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:59:55.200Z,worker-mdnk7p2uw2dovv157u,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:59:56.242Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:59:57.655Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:59:58.892Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:59:58.895Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:59:58.896Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:59:59.094Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:00:00.751Z,worker-mdnk7txr0n8k92qt107,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:00:00.777Z,worker-mdnk7sjxqnv3w4t89z,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:00:00.811Z,worker-mdnk7p2uw2dovv157u,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:00:01.626Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:00:02.982Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:00:04.194Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:00:04.198Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:00:04.207Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
